date,stationID,number_of_users,average_power_usage
2020-02-14,2-39-95-444,1,0.433112855740922
2020-02-15,2-39-124-22,1,3.99179992684711
2020-02-15,2-39-130-31,1,2.58664617341531
2020-02-15,2-39-131-30,1,1.73125656206829
2020-02-15,2-39-78-360,1,0.222286163231352
2020-02-15,2-39-78-364,1,2.11015357036152
2020-02-15,2-39-79-376,1,2.19026730183935
2020-02-15,2-39-79-377,2,2.71957259073842
2020-02-15,2-39-79-380,1,0.213209857978279
2020-02-15,2-39-79-381,1,0.0435323636363636
2020-02-15,2-39-88-24,1,1.0256258361204
2020-02-15,2-39-90-440,1,1.41156128765993
2020-02-15,2-39-95-444,1,3.16146933751119
2020-02-16,2-39-123-23,1,1.881
2020-02-16,2-39-127-19,1,0.59235046728972
2020-02-16,2-39-128-18,1,1.03449282094595
2020-02-16,2-39-131-30,1,4.97940699213037
2020-02-16,2-39-139-28,1,0.832777835587929
2020-02-16,2-39-88-24,1,0.659109280615047
2020-02-16,2-39-89-25,1,0.258876776458786
2020-02-17,2-39-130-31,1,1.52121663366337
2020-02-17,2-39-131-30,1,1.70840409956076
2020-02-17,2-39-138-29,1,3.57372252533126
2020-02-17,2-39-139-28,2,1.96183064516129
2020-02-17,2-39-79-376,1,3.06422697022767
2020-02-17,2-39-79-379,1,5.3571538763237
2020-02-17,2-39-79-380,1,0.523623655913978
2020-02-17,2-39-88-24,1,0.86
2020-02-18,2-39-123-23,1,1.51339807592304
2020-02-18,2-39-124-22,1,1.40976617804791
2020-02-18,2-39-125-21,1,2.55394048080651
2020-02-18,2-39-126-560,1,0.632511328961891
2020-02-18,2-39-127-19,2,0.458283713155268
2020-02-18,2-39-129-17,1,1.03607742355238
2020-02-18,2-39-130-31,1,0.720860284012827
2020-02-18,2-39-139-28,3,2.04592493178855
2020-02-18,2-39-78-360,1,1.36332772727273
2020-02-18,2-39-78-362,1,0.0696213417379559
2020-02-18,2-39-78-364,1,0.272835048880153
2020-02-18,2-39-78-365,3,1.42345037069333
2020-02-18,2-39-78-366,1,3.51156065959953
2020-02-18,2-39-78-367,1,0.505997080291971
2020-02-18,2-39-79-376,1,0.264115970637222
2020-02-18,2-39-79-377,1,3.11968228105906
2020-02-18,2-39-79-378,1,1.69555031975766
2020-02-18,2-39-79-379,1,1.3634416426513
2020-02-18,2-39-79-380,2,0.118764044671337
2020-02-18,2-39-79-381,2,1.53005585962901
2020-02-18,2-39-89-25,1,1.24635042654917
2020-02-18,2-39-89-439,1,1.733
2020-02-18,2-39-90-26,1,0.681085702843412
2020-02-18,2-39-90-440,1,1.77631115997801
2020-02-18,2-39-91-441,1,3.766
2020-02-18,2-39-92-436,1,3.04880497556641
2020-02-18,2-39-92-442,1,5.13110423529412
2020-02-18,2-39-95-27,1,0.49303149183147
2020-02-19,2-39-123-23,1,1.61142434113118
2020-02-19,2-39-125-21,1,2.09850669171167
2020-02-19,2-39-126-20,1,1.26971241050119
2020-02-19,2-39-127-19,3,0.531936743619518
2020-02-19,2-39-128-562,1,0.141398092065415
2020-02-19,2-39-129-17,2,1.57675635711347
2020-02-19,2-39-131-30,2,0.946723265895954
2020-02-19,2-39-139-28,2,2.28328903700692
2020-02-19,2-39-78-360,1,0.435595798319328
2020-02-19,2-39-78-361,2,0.984003009027081
2020-02-19,2-39-78-362,1,0.390292661619103
2020-02-19,2-39-78-363,1,2.67890823718809
2020-02-19,2-39-78-365,1,0.792184441148712
2020-02-19,2-39-78-366,1,4.11360686617044
2020-02-19,2-39-78-367,5,0.62925186734325
2020-02-19,2-39-79-376,1,2.07291455946266
2020-02-19,2-39-79-377,1,0.0902062652884084
2020-02-19,2-39-79-378,1,3.74986165483379
2020-02-19,2-39-79-380,1,0.107152317880795
2020-02-19,2-39-79-381,1,0.0777105981972139
2020-02-19,2-39-79-382,1,0.435210014483758
2020-02-19,2-39-79-383,2,0.711345334489557
2020-02-19,2-39-88-24,2,0.995420043179204
2020-02-19,2-39-89-25,1,1.39766820453672
2020-02-19,2-39-90-26,1,3.06946862406448
2020-02-19,2-39-91-437,1,2.75019718309859
2020-02-19,2-39-91-441,1,0.130383654937571
2020-02-19,2-39-92-442,2,1.91096228070175
2020-02-19,2-39-95-27,1,3.768669752618
2020-02-19,2-39-95-444,2,1.5814253122398
2020-02-20,2-39-123-23,2,1.57538493092607
2020-02-20,2-39-123-557,1,1.33160411188142
2020-02-20,2-39-124-22,1,0.351135865765556
2020-02-20,2-39-124-558,1,0.0521170077884441
2020-02-20,2-39-125-21,1,0.17309702970297
2020-02-20,2-39-126-20,1,1.28716238003839
2020-02-20,2-39-127-19,3,1.33051142072498
2020-02-20,2-39-129-17,1,0.847
2020-02-20,2-39-130-31,1,0.219420222092344
2020-02-20,2-39-130-564,1,0.0497081866696946
2020-02-20,2-39-131-30,2,1.55093377722659
2020-02-20,2-39-78-360,4,0.862791819785886
2020-02-20,2-39-78-361,3,0.265242834143234
2020-02-20,2-39-78-362,1,2.42601779392298
2020-02-20,2-39-78-365,1,0.823909816676523
2020-02-20,2-39-78-366,1,0.0399068028189271
2020-02-20,2-39-78-367,2,1.97805015491632
2020-02-20,2-39-79-377,1,0.139436145243684
2020-02-20,2-39-79-380,2,0.569001744320654
2020-02-20,2-39-79-382,1,1.21676046671242
2020-02-20,2-39-79-383,1,2.66724343122102
2020-02-20,2-39-88-24,3,0.929022705632868
2020-02-20,2-39-88-438,2,1.60001194194682
2020-02-20,2-39-89-25,1,2.78368831168831
2020-02-20,2-39-89-439,1,0.101417644334671
2020-02-20,2-39-90-26,1,2.89777648428405
2020-02-20,2-39-90-440,1,2.42044956140351
2020-02-20,2-39-91-437,2,1.2403975853948
2020-02-20,2-39-91-441,1,1.02006727868011
2020-02-20,2-39-92-436,1,2.09614144385027
2020-02-20,2-39-92-442,1,3.66037158469945
2020-02-20,2-39-95-27,1,2.33325401546698
2020-02-20,2-39-95-444,1,0.0187360436893204
2020-02-21,2-39-123-23,2,1.81102348061323
2020-02-21,2-39-124-22,2,3.56908362989324
2020-02-21,2-39-125-21,1,2.77582854996243
2020-02-21,2-39-127-19,4,1.49212624656655
2020-02-21,2-39-129-17,1,2.45125777492786
2020-02-21,2-39-130-31,1,0.961334482758621
2020-02-21,2-39-131-30,1,2.36765914413455
2020-02-21,2-39-138-29,1,0.680064729194188
2020-02-21,2-39-139-28,1,0.292322913458577
2020-02-21,2-39-78-361,2,1.45182153674478
2020-02-21,2-39-78-362,1,0.921736501079914
2020-02-21,2-39-78-363,1,1.32693129603166
2020-02-21,2-39-78-364,2,1.20942848490177
2020-02-21,2-39-78-365,3,1.66594917159003
2020-02-21,2-39-78-366,1,1.97739945351156
2020-02-21,2-39-78-367,1,0.71183645943098
2020-02-21,2-39-79-376,3,1.29207129796699
2020-02-21,2-39-79-377,1,1.142
2020-02-21,2-39-79-379,1,0.747504043126685
2020-02-21,2-39-79-380,1,0.10850833781603
2020-02-21,2-39-79-381,1,0.187201633023361
2020-02-21,2-39-79-382,2,0.71256042399949
2020-02-21,2-39-79-383,1,0.776627291242363
2020-02-21,2-39-89-25,1,2.92761938120257
2020-02-21,2-39-90-26,1,2.14067946902655
2020-02-21,2-39-91-437,1,0.837
2020-02-21,2-39-91-441,2,0.892562260937027
2020-02-21,2-39-92-436,1,0.169724226804124
2020-02-21,2-39-95-27,3,0.312651263619999
2020-02-22,2-39-127-19,1,0.0539309434792171
2020-02-22,2-39-128-18,1,0.444211878009631
2020-02-22,2-39-129-17,3,2.2160481571002
2020-02-22,2-39-131-30,1,0.592640102827763
2020-02-22,2-39-138-29,1,1.83080046403712
2020-02-22,2-39-139-28,1,0.60602495930548
2020-02-22,2-39-78-360,1,1.31682838283828
2020-02-22,2-39-78-362,1,0.862275565466709
2020-02-22,2-39-78-366,1,2.604
2020-02-22,2-39-79-377,2,0.871691956300327
2020-02-22,2-39-79-379,2,0.484771365499842
2020-02-22,2-39-88-438,1,0.412816947311244
2020-02-22,2-39-89-25,2,1.48223725282478
2020-02-22,2-39-90-440,1,5.18397778292062
2020-02-22,2-39-91-437,1,0.00235464498612997
2020-02-22,2-39-92-442,1,0.818397471137988
2020-02-23,2-39-131-30,1,3.1057036088475
2020-02-23,2-39-139-28,2,2.60064051724138
2020-02-23,2-39-79-380,1,0.43404347826087
2020-02-23,2-39-89-25,1,1.96946563726111
2020-02-23,2-39-92-442,1,1.51050347516528
2020-02-24,2-39-123-23,1,0.0598490113840623
2020-02-24,2-39-124-558,1,0.771689432063264
2020-02-24,2-39-125-21,3,1.4594144742763
2020-02-24,2-39-127-19,2,2.72556883547894
2020-02-24,2-39-131-30,2,1.35031104920908
2020-02-24,2-39-139-28,2,1.54698178285159
2020-02-24,2-39-78-360,1,0.327075514874142
2020-02-24,2-39-78-363,1,0.350296234370456
2020-02-24,2-39-78-366,1,0.0933188358404185
2020-02-24,2-39-78-367,1,1.14054743555674
2020-02-24,2-39-79-380,1,0.24988048245614
2020-02-24,2-39-79-381,1,0.0768251554705118
2020-02-24,2-39-79-382,1,0.387419921875
2020-02-24,2-39-89-25,1,2.60395615687618
2020-02-24,2-39-90-26,1,1.31078266196967
2020-02-24,2-39-91-437,1,1.89364308342133
2020-02-24,2-39-92-436,1,1.36013577154309
2020-02-24,2-39-92-442,1,1.95608051391863
2020-02-24,2-39-95-27,1,2.55554373836746
2020-02-24,2-39-95-444,1,5.32335656324582
2020-02-25,2-39-123-23,1,0.154103007181329
2020-02-25,2-39-123-557,1,0.458199763593381
2020-02-25,2-39-124-22,2,2.22577215051515
2020-02-25,2-39-125-21,1,2.29762660646058
2020-02-25,2-39-126-20,1,5.62241004672897
2020-02-25,2-39-127-19,2,2.06602744530542
2020-02-25,2-39-78-360,1,1.09043536653609
2020-02-25,2-39-78-361,1,0.187195396462723
2020-02-25,2-39-78-363,1,2.24428949907887
2020-02-25,2-39-78-366,1,1.14148374230469
2020-02-25,2-39-79-376,2,0.334313574926561
2020-02-25,2-39-79-377,1,2.97289632888767
2020-02-25,2-39-79-378,2,1.8410320210127
2020-02-25,2-39-79-379,1,1.279
2020-02-25,2-39-79-380,2,0.383435717588757
2020-02-25,2-39-79-382,2,0.348718594093827
2020-02-25,2-39-79-383,1,0.419794661733615
2020-02-25,2-39-88-24,2,1.18727468195894
2020-02-25,2-39-89-25,1,2.68631210567823
2020-02-25,2-39-90-26,1,1.23112512835558
2020-02-25,2-39-90-440,1,0.330873730441943
2020-02-25,2-39-91-441,1,1.41109995229008
2020-02-25,2-39-92-436,1,0.394402894356006
2020-02-25,2-39-92-442,1,0.708926201011378
2020-02-25,2-39-95-27,1,1.12522618276086
2020-02-25,2-39-95-444,1,1.00137594187298
2020-02-26,2-39-123-23,2,1.32573352888499
2020-02-26,2-39-123-557,1,0.709902308105207
2020-02-26,2-39-124-22,3,1.80870655905013
2020-02-26,2-39-125-21,2,1.39327382807687
2020-02-26,2-39-126-20,1,1.77228211456033
2020-02-26,2-39-127-19,1,0.202233420930592
2020-02-26,2-39-128-18,1,1.283
2020-02-26,2-39-128-562,1,0.40752903689999
2020-02-26,2-39-129-17,1,1.86027250868287
2020-02-26,2-39-130-31,2,0.975897370238773
2020-02-26,2-39-138-29,1,1.47168995481404
2020-02-26,2-39-139-28,1,2.01986605981795
2020-02-26,2-39-78-360,1,0.0172653868072375
2020-02-26,2-39-78-361,1,0.472364009860312
2020-02-26,2-39-78-362,1,0.34377158202069
2020-02-26,2-39-78-363,1,1.86831373261838
2020-02-26,2-39-78-365,4,1.26201769448978
2020-02-26,2-39-78-366,1,4.17404458339847
2020-02-26,2-39-78-367,1,0.250795321637427
2020-02-26,2-39-79-376,1,0.060077806122449
2020-02-26,2-39-79-377,2,2.20764938924053
2020-02-26,2-39-79-378,1,6.42149519458082
2020-02-26,2-39-79-379,1,0.0636152450090744
2020-02-26,2-39-79-380,1,0.00546800182066454
2020-02-26,2-39-79-382,1,0.00395143581081081
2020-02-26,2-39-79-383,1,0.661497864056575
2020-02-26,2-39-83-387,1,0.960289156626506
2020-02-26,2-39-88-24,1,4.08876849029956
2020-02-26,2-39-88-438,1,1.65394212901513
2020-02-26,2-39-89-25,1,2.5203729281768
2020-02-26,2-39-90-26,2,0.615668638975443
2020-02-26,2-39-91-437,1,1.22559797065679
2020-02-26,2-39-91-441,1,1.07287564234327
2020-02-26,2-39-92-436,1,1.52208267477204
2020-02-26,2-39-95-27,2,1.7452428977269
2020-02-27,2-39-123-23,1,0.701247677196708
2020-02-27,2-39-126-20,2,1.2244730753992
2020-02-27,2-39-127-19,1,0.265267494521548
2020-02-27,2-39-129-17,1,1.58866349241502
2020-02-27,2-39-130-31,1,0.124435239206534
2020-02-27,2-39-138-29,1,0.187950087822014
2020-02-27,2-39-139-28,3,0.218137463264357
2020-02-27,2-39-78-361,1,0.144859319451498
2020-02-27,2-39-78-363,1,0.159451833628046
2020-02-27,2-39-78-364,2,0.09255284006586
2020-02-27,2-39-78-365,2,1.18455676574505
2020-02-27,2-39-78-366,1,0.0205817610062893
2020-02-27,2-39-78-367,1,0.0855402106114648
2020-02-27,2-39-79-376,1,1.78063027801499
2020-02-27,2-39-79-377,2,1.13317704980859
2020-02-27,2-39-79-378,2,1.16166645431525
2020-02-27,2-39-79-379,1,0.0765260663507109
2020-02-27,2-39-79-380,1,0.331276712999816
2020-02-27,2-39-79-382,3,0.544867622144662
2020-02-27,2-39-89-25,1,1.45955663481122
2020-02-27,2-39-90-440,2,1.45302617314916
2020-02-27,2-39-91-437,1,0.784472774738936
2020-02-27,2-39-91-441,2,1.28106115642745
2020-02-27,2-39-95-27,1,1.29317713909248
2020-02-28,2-39-123-23,1,0.395464938126105
2020-02-28,2-39-124-22,1,2.25116400336417
2020-02-28,2-39-125-21,3,4.44342852043892
2020-02-28,2-39-126-20,1,0.174936780448394
2020-02-28,2-39-127-19,1,1.13497800776197
2020-02-28,2-39-129-17,1,1.89293101123595
2020-02-28,2-39-130-31,3,1.15109230068983
2020-02-28,2-39-131-30,1,0.428648871766649
2020-02-28,2-39-138-29,1,2.67714461738003
2020-02-28,2-39-139-28,2,1.55681762978615
2020-02-28,2-39-78-360,2,0.553259797688247
2020-02-28,2-39-78-363,2,0.296765178449329
2020-02-28,2-39-78-364,1,2.35662011376896
2020-02-28,2-39-78-365,1,0.776610474270958
2020-02-28,2-39-78-366,1,4.16694641849972
2020-02-28,2-39-78-367,1,0.871504864444156
2020-02-28,2-39-79-376,1,0.405094757281553
2020-02-28,2-39-79-377,1,0.607114020731042
2020-02-28,2-39-79-378,1,0.178621132303966
2020-02-28,2-39-79-379,1,0.697
2020-02-28,2-39-79-380,1,0.0384888157257674
2020-02-28,2-39-79-382,1,0.78765161878705
2020-02-28,2-39-79-383,1,0.715003982477101
2020-02-28,2-39-88-24,1,1.71528593615186
2020-02-28,2-39-88-438,1,2.57777501585289
2020-02-28,2-39-89-25,1,2.82523373493976
2020-02-28,2-39-89-439,1,3.46726743060039
2020-02-28,2-39-90-26,1,1.76421934417195
2020-02-28,2-39-91-437,2,2.08651393861755
2020-02-28,2-39-92-436,2,3.10452037539642
2020-02-28,2-39-95-27,1,0.897840441176471
2020-02-28,2-39-95-444,1,1.675
2020-02-29,2-39-123-23,1,0.310166144200627
2020-02-29,2-39-124-22,1,0.825
2020-02-29,2-39-126-20,2,0.852102342888853
2020-02-29,2-39-127-19,1,5.01660767462229
2020-02-29,2-39-131-30,1,1.22207131236443
2020-02-29,2-39-139-28,1,0.0318208788133221
2020-02-29,2-39-78-363,2,2.37146598505813
2020-02-29,2-39-78-366,1,1.66517947450787
2020-02-29,2-39-89-25,1,2.63526714734701
2020-02-29,2-39-90-26,1,2.448789543642
2020-02-29,2-39-92-442,1,5.86631002934576
2020-02-29,2-39-95-444,1,3.59827623835213
2020-03-01,2-39-123-23,1,0.591014586709886
2020-03-01,2-39-127-19,1,2.64551368025751
2020-03-01,2-39-129-17,1,0.826659985288709
2020-03-01,2-39-131-30,1,1.54517020837632
2020-03-01,2-39-138-29,1,4.93430231613165
2020-03-01,2-39-139-28,1,1.09233594157538
2020-03-01,2-39-79-379,1,0.445956879485276
2020-03-01,2-39-89-25,1,2.97462904425437
2020-03-02,2-39-123-23,2,3.97507872275568
2020-03-02,2-39-125-21,1,1.48663935125907
2020-03-02,2-39-126-560,1,1.1703452108912
2020-03-02,2-39-127-19,2,1.41855649500384
2020-03-02,2-39-128-18,1,1.82976278118609
2020-03-02,2-39-131-30,1,0.773552767682415
2020-03-02,2-39-139-28,1,3.47042572671092
2020-03-02,2-39-78-360,1,2.24812129202373
2020-03-02,2-39-78-364,1,0.585888103413452
2020-03-02,2-39-78-365,1,2.84928508302089
2020-03-02,2-39-78-366,1,2.7084499580263
2020-03-02,2-39-78-367,1,0.977279530553845
2020-03-02,2-39-79-376,1,0.0251644597189932
2020-03-02,2-39-79-377,1,5.98465160658946
2020-03-02,2-39-79-380,1,0.0133590733590734
2020-03-02,2-39-79-382,1,0.361894724182168
2020-03-02,2-39-79-383,1,1.94566551581273
2020-03-02,2-39-83-386,1,0.172559561795363
2020-03-02,2-39-88-24,1,0.371234028840732
2020-03-02,2-39-90-26,1,1.30567502035646
2020-03-02,2-39-90-440,1,1.24367713815789
2020-03-02,2-39-91-437,1,0.0659098488216985
2020-03-02,2-39-91-441,1,1.35066828087167
2020-03-02,2-39-95-27,1,3.94647424
2020-03-02,2-39-95-444,1,0.638967746498798
2020-03-03,2-39-123-23,2,1.92097462240598
2020-03-03,2-39-124-22,2,1.9436450310559
2020-03-03,2-39-125-21,1,2.33277909738717
2020-03-03,2-39-126-20,1,5.70999475954181
2020-03-03,2-39-127-19,3,2.58058765660746
2020-03-03,2-39-128-18,1,0.711387001872159
2020-03-03,2-39-129-17,1,0.118820603907638
2020-03-03,2-39-131-30,1,1.31211124694377
2020-03-03,2-39-139-28,1,2.17686687477047
2020-03-03,2-39-78-360,1,0.359573721334378
2020-03-03,2-39-78-364,1,0.729078600636075
2020-03-03,2-39-78-366,1,0.148514164578917
2020-03-03,2-39-79-376,1,3.41349664584779
2020-03-03,2-39-79-378,2,0.170953132883751
2020-03-03,2-39-79-379,1,1.70091931216931
2020-03-03,2-39-79-380,2,0.321138591350793
2020-03-03,2-39-79-381,2,1.17163980259293
2020-03-03,2-39-79-382,2,1.86675103263094
2020-03-03,2-39-83-386,1,0.752969072164949
2020-03-03,2-39-88-24,2,0.189968466947265
2020-03-03,2-39-89-25,1,5.04776253408853
2020-03-03,2-39-90-440,1,1.6673979158626
2020-03-03,2-39-91-437,1,0.350949368671084
2020-03-03,2-39-92-436,2,3.45328306803475
2020-03-03,2-39-95-444,1,5.97392203200596
2020-03-04,2-39-123-23,3,0.271198574965024
2020-03-04,2-39-123-557,2,0.952981512605042
2020-03-04,2-39-124-22,3,1.75153273552078
2020-03-04,2-39-125-21,1,2.39567089390659
2020-03-04,2-39-126-20,1,0.834225132177548
2020-03-04,2-39-127-19,1,0.857
2020-03-04,2-39-128-18,1,5.82049765258216
2020-03-04,2-39-129-17,1,0.792690594594595
2020-03-04,2-39-138-29,1,0.380689655172414
2020-03-04,2-39-139-28,3,2.91805737065539
2020-03-04,2-39-78-360,1,2.13586837190418
2020-03-04,2-39-78-362,1,0.181063654294424
2020-03-04,2-39-78-363,1,0.121707538907229
2020-03-04,2-39-78-365,1,0.975727675895961
2020-03-04,2-39-78-366,1,1.37072116881927
2020-03-04,2-39-79-376,1,0.00504369469026549
2020-03-04,2-39-79-377,1,0.0832686658757108
2020-03-04,2-39-79-380,2,0.713646793997271
2020-03-04,2-39-79-382,1,1.41663892985043
2020-03-04,2-39-79-383,2,0.748428058561942
2020-03-04,2-39-88-24,1,5.05772148973767
2020-03-04,2-39-89-25,1,0.838
2020-03-04,2-39-90-26,1,0.776
2020-03-04,2-39-90-440,1,2.43065888382688
2020-03-04,2-39-91-437,1,1.12322857590475
2020-03-04,2-39-91-441,1,0.0453705701078583
2020-03-04,2-39-92-436,1,0.960565870910699
2020-03-04,2-39-92-442,1,2.26049135929843
2020-03-04,2-39-95-27,2,1.34992581840263
2020-03-05,2-39-123-23,2,2.92370701962817
2020-03-05,2-39-124-22,2,1.9835
2020-03-05,2-39-125-21,1,0.0673891989797804
2020-03-05,2-39-131-30,2,0.611047165885656
2020-03-05,2-39-139-28,1,0.909746153846154
2020-03-05,2-39-78-361,1,1.03076167632754
2020-03-05,2-39-78-362,1,1.14867764067002
2020-03-05,2-39-78-363,2,0.565860974542138
2020-03-05,2-39-78-365,1,0.0761970119521912
2020-03-05,2-39-78-366,2,0.224251287107522
2020-03-05,2-39-78-367,1,0.104092207262342
2020-03-05,2-39-79-376,1,4.43628928249205
2020-03-05,2-39-79-379,1,0.823
2020-03-05,2-39-79-380,1,0.134228541287043
2020-03-05,2-39-79-381,1,0.050813439561628
2020-03-05,2-39-79-382,1,0.637351019341349
2020-03-05,2-39-88-24,1,0.510146929039952
2020-03-05,2-39-89-25,1,2.44565366229761
2020-03-05,2-39-90-26,2,1.44848587590851
2020-03-05,2-39-90-440,1,1.485
2020-03-05,2-39-91-437,1,5.28374531722054
2020-03-05,2-39-91-441,2,1.98552596284825
2020-03-05,2-39-95-27,1,0.0595027013364507
2020-03-05,2-39-95-444,1,2.12259088022355
2020-03-06,2-39-123-23,1,2.10196581413016
2020-03-06,2-39-123-557,1,1.61537185003073
2020-03-06,2-39-124-22,2,3.41727055219647
2020-03-06,2-39-125-21,1,1.30122587086754
2020-03-06,2-39-126-20,1,0.117597992351816
2020-03-06,2-39-127-19,3,1.67039712650279
2020-03-06,2-39-130-31,1,0.751
2020-03-06,2-39-131-30,1,2.52349217391304
2020-03-06,2-39-138-29,1,0.394006704980843
2020-03-06,2-39-139-28,2,1.14948034627339
2020-03-06,2-39-78-360,2,2.2967242827444
2020-03-06,2-39-78-362,2,0.164418968536774
2020-03-06,2-39-78-363,4,1.84017860043249
2020-03-06,2-39-78-364,1,0.5371154296222
2020-03-06,2-39-78-365,1,0.656142252062875
2020-03-06,2-39-78-366,4,0.641106893057744
2020-03-06,2-39-79-377,1,3.02167354226956
2020-03-06,2-39-79-379,1,0.0737602225985967
2020-03-06,2-39-79-380,2,2.87252629687749
2020-03-06,2-39-79-381,1,1.83523180407037
2020-03-06,2-39-79-382,1,0.369772029372497
2020-03-06,2-39-79-383,2,1.38410428161554
2020-03-06,2-39-88-24,1,1.96875455778213
2020-03-06,2-39-89-25,2,3.21911428046468
2020-03-06,2-39-90-26,1,1.58214222222222
2020-03-06,2-39-90-440,1,0.451285714285714
2020-03-06,2-39-91-437,1,0.0308933701657459
2020-03-06,2-39-92-436,1,2.19772643783722
2020-03-06,2-39-95-27,1,1.45439175257732
2020-03-07,2-39-125-21,1,3.90814137134052
2020-03-07,2-39-127-19,1,0.806310055056505
2020-03-07,2-39-129-17,1,0.939
2020-03-07,2-39-131-30,1,1.6062624106125
2020-03-07,2-39-139-28,2,2.753341838602
2020-03-07,2-39-78-366,3,1.23991856616995
2020-03-07,2-39-79-378,1,5.71097301664243
2020-03-07,2-39-79-380,2,0.936891267522378
2020-03-07,2-39-88-438,1,0.0766873595505618
2020-03-07,2-39-89-25,1,3.06876883229009
2020-03-07,2-39-89-439,1,0.978592668104996
2020-03-07,2-39-91-437,2,1.72088787023977
2020-03-07,2-39-91-441,1,2.71929883907126
2020-03-07,2-39-92-436,1,0.751182502596054
2020-03-08,2-39-126-20,1,2.76014352392065
2020-03-08,2-39-131-30,1,1.52657478486546
2020-03-08,2-39-139-28,3,1.53991610073759
2020-03-08,2-39-79-380,1,0.822
2020-03-08,2-39-89-25,1,2.75994840435697
2020-03-08,2-39-90-440,1,0.120689901542215
2020-03-09,2-39-123-23,1,0.23184553809665
2020-03-09,2-39-125-21,1,2.69238843133499
2020-03-09,2-39-126-20,1,5.43907588823732
2020-03-09,2-39-128-18,1,0.67
2020-03-09,2-39-129-17,1,2.01364143662808
2020-03-09,2-39-130-31,1,0.782066096053257
2020-03-09,2-39-131-30,1,1.20968782978723
2020-03-09,2-39-139-28,2,1.02175337196119
2020-03-09,2-39-78-360,1,0.945465960665658
2020-03-09,2-39-78-364,1,2.40642307692308
2020-03-09,2-39-78-365,1,3.09413476702509
2020-03-09,2-39-78-366,1,0.0820689194348988
2020-03-09,2-39-79-377,1,0.0980684665226782
2020-03-09,2-39-79-378,1,2.77157365660003
2020-03-09,2-39-79-379,1,1.63619137332672
2020-03-09,2-39-79-380,2,1.19859711086536
2020-03-09,2-39-79-381,1,1.51682886097631
2020-03-09,2-39-79-382,1,0.26199610496105
2020-03-09,2-39-79-383,1,0.367988906397731
2020-03-09,2-39-88-24,1,1.66020872274143
2020-03-09,2-39-88-438,1,1.16715681233933
2020-03-09,2-39-89-25,1,0.4759398255068
2020-03-09,2-39-89-439,1,1.4829568927468
2020-03-09,2-39-90-440,1,2.61868608636052
2020-03-09,2-39-91-437,1,2.21713796791444
2020-03-09,2-39-92-436,1,0.356041884816754
2020-03-09,2-39-95-27,2,1.42308668921353
2020-03-09,2-39-95-444,1,0.580170717919729
2020-03-10,2-39-123-23,1,1.82520171785528
2020-03-10,2-39-124-22,2,1.95412542548841
2020-03-10,2-39-124-558,1,0.315083835925652
2020-03-10,2-39-125-21,2,0.583165631956754
2020-03-10,2-39-127-19,2,1.14193555750322
2020-03-10,2-39-129-17,1,0.27170292033498
2020-03-10,2-39-130-31,1,1.765
2020-03-10,2-39-131-30,1,0.0530972812826769
2020-03-10,2-39-139-28,2,0.780876914311857
2020-03-10,2-39-78-360,1,3.86298807749628
2020-03-10,2-39-78-364,1,0.292746651888797
2020-03-10,2-39-78-365,1,0.27242903323568
2020-03-10,2-39-78-366,1,0.686517145747006
2020-03-10,2-39-78-367,1,4.98350326797386
2020-03-10,2-39-79-376,1,1.03756804936579
2020-03-10,2-39-79-377,1,0.666205750571199
2020-03-10,2-39-79-379,1,0.071433866643095
2020-03-10,2-39-79-380,1,0.258626766176364
2020-03-10,2-39-79-382,1,0.0534918032786885
2020-03-10,2-39-88-24,1,1.40124461206897
2020-03-10,2-39-89-25,1,0.00471316539923954
2020-03-10,2-39-90-440,1,0.0792346150236211
2020-03-10,2-39-91-437,2,0.388006531146283
2020-03-10,2-39-91-441,1,2.73764281828074
2020-03-10,2-39-92-442,1,0.309955516014235
2020-03-10,2-39-95-27,1,1.01508891719745
2020-03-10,2-39-95-444,1,1.08447922011288
2020-03-11,2-39-123-23,1,1.16279219905851
2020-03-11,2-39-125-21,1,0.146158535066229
2020-03-11,2-39-126-20,2,0.653142334571532
2020-03-11,2-39-126-560,1,0.14390074225441
2020-03-11,2-39-127-19,1,1.24381449597334
2020-03-11,2-39-129-17,1,0.6243572646922
2020-03-11,2-39-130-31,2,1.89656235284404
2020-03-11,2-39-139-28,1,2.01910429822775
2020-03-11,2-39-78-361,1,3.06537010676157
2020-03-11,2-39-78-362,1,2.86989543817144
2020-03-11,2-39-78-363,1,2.31207890845544
2020-03-11,2-39-78-365,1,0.206099015950605
2020-03-11,2-39-78-366,3,0.444871989083146
2020-03-11,2-39-79-380,1,0.0598872908717347
2020-03-11,2-39-79-381,1,0.0611741312741313
2020-03-11,2-39-79-382,1,0.262325572868928
2020-03-11,2-39-88-438,1,0.966689748058945
2020-03-11,2-39-89-25,1,0.646868134795542
2020-03-11,2-39-91-437,1,4.71704484062669
2020-03-11,2-39-92-436,1,0.989639981163174
2020-03-11,2-39-95-27,1,5.28315718292927
2020-03-12,2-39-123-23,1,0.0826014542461243
2020-03-12,2-39-125-21,1,0.528405558172397
2020-03-12,2-39-127-19,1,0.111515675675676
2020-03-12,2-39-139-28,2,1.00099987838105
2020-03-12,2-39-78-360,1,1.59330003764588
2020-03-12,2-39-78-363,1,1.90439456443812
2020-03-12,2-39-78-364,1,0.158521618555401
